CMDLINE /home/lippincm/miniforge3/envs/GFF_featurization/bin/python3.12 granularity.py
MEM 2017.019531 1742496326.2217
MEM 2017.582031 1742496326.3222
MEM 2017.582031 1742496326.4224
MEM 2017.582031 1742496326.5226
MEM 2017.582031 1742496326.6228
MEM 2017.582031 1742496326.7230
MEM 2017.582031 1742496326.8233
MEM 2017.769531 1742496326.9235
MEM 2017.769531 1742496327.0237
MEM 2017.769531 1742496327.1239
MEM 2049.832031 1742496327.2241
MEM 2111.144531 1742496327.3243
MEM 2146.769531 1742496327.4245
MEM 2146.769531 1742496327.5248
MEM 2146.769531 1742496327.6250
MEM 2146.769531 1742496327.7252
MEM 2146.769531 1742496327.8253
MEM 2146.769531 1742496327.9255
MEM 2146.769531 1742496328.0257
MEM 2146.769531 1742496328.1258
MEM 2146.769531 1742496328.2259
MEM 2146.769531 1742496328.3261
MEM 2146.769531 1742496328.4263
MEM 2146.769531 1742496328.5265
MEM 2146.769531 1742496328.6267
MEM 2146.769531 1742496328.7270
MEM 2146.769531 1742496328.8272
MEM 2146.769531 1742496328.9274
MEM 2146.769531 1742496329.0276
MEM 2146.769531 1742496329.1278
MEM 2146.769531 1742496329.2281
MEM 2146.769531 1742496329.3284
MEM 2146.769531 1742496329.4286
MEM 2146.769531 1742496329.5288
MEM 2146.769531 1742496329.6290
MEM 2146.769531 1742496329.7293
MEM 2146.769531 1742496329.8295
MEM 2146.769531 1742496329.9297
MEM 2146.769531 1742496330.0298
MEM 2146.769531 1742496330.1300
MEM 2146.769531 1742496330.2301
MEM 2146.769531 1742496330.3303
MEM 2146.769531 1742496330.4305
MEM 2146.769531 1742496330.5307
MEM 2146.769531 1742496330.6308
MEM 2146.769531 1742496330.7310
MEM 2146.769531 1742496330.8311
MEM 2146.769531 1742496330.9313
MEM 2036.746094 1742496331.0315
MEM 2102.371094 1742496331.1318
MEM 2146.808594 1742496331.2320
MEM 2146.808594 1742496331.3322
MEM 2146.808594 1742496331.4323
MEM 2146.808594 1742496331.5326
MEM 2146.808594 1742496331.6329
MEM 2146.808594 1742496331.7331
MEM 2146.808594 1742496331.8333
MEM 2146.808594 1742496331.9335
MEM 2146.808594 1742496332.0337
MEM 2146.808594 1742496332.1339
MEM 2146.808594 1742496332.2340
MEM 2146.808594 1742496332.3342
MEM 2146.808594 1742496332.4343
MEM 2146.808594 1742496332.5345
MEM 2146.808594 1742496332.6346
MEM 2146.808594 1742496332.7348
MEM 2146.808594 1742496332.8350
MEM 2146.808594 1742496332.9351
MEM 2146.808594 1742496333.0355
MEM 2146.808594 1742496333.1356
MEM 2146.808594 1742496333.2358
MEM 2146.808594 1742496333.3360
MEM 2146.808594 1742496333.4361
MEM 2146.808594 1742496333.5363
MEM 2146.808594 1742496333.6364
MEM 2146.808594 1742496333.7366
MEM 2146.808594 1742496333.8368
MEM 2146.808594 1742496333.9369
MEM 2146.808594 1742496334.0371
MEM 2146.808594 1742496334.1372
MEM 2146.808594 1742496334.2373
MEM 2146.808594 1742496334.3375
MEM 2146.808594 1742496334.4376
MEM 2146.808594 1742496334.5378
MEM 2146.808594 1742496334.6379
MEM 2094.828125 1742496334.7381
MEM 2020.585938 1742496334.8383
MEM 2058.292969 1742496334.9386
MEM 2095.917969 1742496335.0388
MEM 2706.003906 1742496335.1392
MEM 3742.179688 1742496335.2395
MEM 4571.921875 1742496335.3398
MEM 3883.984375 1742496335.4401
MEM 4679.921875 1742496335.5404
MEM 3997.984375 1742496335.6408
MEM 4833.921875 1742496335.7411
MEM 4105.984375 1742496335.8414
MEM 4885.984375 1742496335.9417
MEM 5659.984375 1742496336.0421
MEM 3883.984375 1742496336.1425
MEM 4557.984375 1742496336.2428
MEM 5391.984375 1742496336.3432
MEM 5684.046875 1742496336.4434
MEM 5703.171875 1742496336.5437
MEM 5721.546875 1742496336.6439
MEM 5740.296875 1742496336.7441
MEM 5758.671875 1742496336.8443
MEM 5777.234375 1742496336.9446
MEM 5795.984375 1742496337.0448
MEM 5814.734375 1742496337.1451
MEM 5833.296875 1742496337.2453
MEM 5851.859375 1742496337.3455
MEM 5869.859375 1742496337.4457
MEM 5887.671875 1742496337.5459
MEM 5906.796875 1742496337.6462
MEM 5925.546875 1742496337.7464
MEM 5944.671875 1742496337.8467
MEM 5963.796875 1742496337.9469
MEM 5982.921875 1742496338.0471
MEM 6002.234375 1742496338.1474
MEM 6021.359375 1742496338.2476
MEM 6040.109375 1742496338.3478
MEM 6058.484375 1742496338.4481
MEM 6077.046875 1742496338.5483
MEM 6095.984375 1742496338.6486
MEM 6114.921875 1742496338.7488
MEM 6134.046875 1742496338.8491
MEM 6152.984375 1742496338.9493
MEM 6171.359375 1742496339.0495
MEM 6189.546875 1742496339.1498
MEM 6208.296875 1742496339.2500
MEM 6227.421875 1742496339.3502
MEM 6246.359375 1742496339.4505
MEM 6264.734375 1742496339.5507
MEM 4823.570312 1742496339.6510
MEM 5013.882812 1742496339.7514
MEM 5162.867188 1742496339.8517
MEM 5582.492188 1742496339.9520
MEM 5684.367188 1742496340.0523
MEM 5684.367188 1742496340.1526
MEM 5684.367188 1742496340.2529
MEM 5684.367188 1742496340.3533
MEM 5684.367188 1742496340.4538
MEM 5684.367188 1742496340.5540
MEM 5764.921875 1742496340.6543
MEM 5088.492188 1742496340.7545
MEM 1959.839844 1742496340.8547
