CMDLINE /home/lippincm/miniforge3/envs/GFF_featurization/bin/python3.12 granularity.py
MEM 14535.039062 1742490851.7876
MEM 14535.039062 1742490851.8880
MEM 14535.039062 1742490851.9883
MEM 14535.039062 1742490852.0886
MEM 14617.593750 1742490852.1888
MEM 13999.656250 1742490852.2891
MEM 14593.101562 1742490852.3894
MEM 14685.914062 1742490852.4897
MEM 14882.085938 1742490852.5900
MEM 15279.960938 1742490852.6904
MEM 15279.960938 1742490852.7906
MEM 15279.960938 1742490852.8911
MEM 15279.960938 1742490852.9913
MEM 15279.960938 1742490853.0916
MEM 15279.960938 1742490853.1919
MEM 15358.515625 1742490853.2921
MEM 14685.960938 1742490853.3924
MEM 15340.023438 1742490853.4926
MEM 15433.007812 1742490853.5929
MEM 15629.007812 1742490853.6931
MEM 16024.882812 1742490853.7934
MEM 16024.882812 1742490853.8937
MEM 16024.882812 1742490853.9939
MEM 16024.882812 1742490854.0942
MEM 16024.882812 1742490854.1944
MEM 16024.882812 1742490854.2947
MEM 16131.437500 1742490854.3949
MEM 15483.007812 1742490854.4952
MEM 16094.945312 1742490854.5955
MEM 16185.929688 1742490854.6957
MEM 16377.929688 1742490854.7960
MEM 16769.804688 1742490854.8965
MEM 16769.804688 1742490854.9968
MEM 16769.804688 1742490855.0971
MEM 16769.804688 1742490855.1975
MEM 16769.804688 1742490855.2978
MEM 16769.804688 1742490855.3981
MEM 16866.296875 1742490855.4984
MEM 16223.867188 1742490855.5986
MEM 16844.179688 1742490855.6989
MEM 16940.789062 1742490855.7992
MEM 17170.789062 1742490855.8995
MEM 17514.664062 1742490855.9998
MEM 17514.664062 1742490856.1002
MEM 17514.664062 1742490856.2005
MEM 17514.664062 1742490856.3007
MEM 17514.664062 1742490856.4010
MEM 17514.664062 1742490856.5012
MEM 17661.218750 1742490856.6014
MEM 17114.789062 1742490856.7017
MEM 17589.101562 1742490856.8020
MEM 17721.710938 1742490856.9023
MEM 18043.710938 1742490857.0027
MEM 18259.585938 1742490857.1029
MEM 18259.585938 1742490857.2031
MEM 18259.585938 1742490857.3034
MEM 18259.585938 1742490857.4037
MEM 18259.585938 1742490857.5040
MEM 18259.585938 1742490857.6043
MEM 17663.710938 1742490857.7046
MEM 17933.710938 1742490857.8049
MEM 18334.023438 1742490857.9054
MEM 18436.632812 1742490858.0056
MEM 18692.632812 1742490858.1059
MEM 19004.507812 1742490858.2063
MEM 19004.507812 1742490858.3067
MEM 19004.507812 1742490858.4070
MEM 19004.507812 1742490858.5073
MEM 19004.507812 1742490858.6077
MEM 19004.507812 1742490858.7080
MEM 19062.574219 1742490858.8083
MEM 18448.632812 1742490858.9086
MEM 18928.632812 1742490859.0089
MEM 19078.945312 1742490859.1093
MEM 19227.929688 1742490859.2096
MEM 19749.429688 1742490859.3100
MEM 19749.429688 1742490859.4102
MEM 19749.429688 1742490859.5104
MEM 19749.429688 1742490859.6107
MEM 19749.429688 1742490859.7109
MEM 19749.429688 1742490859.8114
MEM 19749.429688 1742490859.9117
MEM 19153.554688 1742490860.0119
MEM 19437.554688 1742490860.1123
MEM 19823.867188 1742490860.2125
MEM 19964.476562 1742490860.3129
MEM 20276.476562 1742490860.4132
MEM 20494.414062 1742490860.5136
MEM 20494.414062 1742490860.6138
MEM 20494.414062 1742490860.7141
MEM 20494.414062 1742490860.8145
MEM 20494.414062 1742490860.9148
MEM 20494.414062 1742490861.0150
MEM 20624.906250 1742490861.1153
MEM 20020.476562 1742490861.2156
MEM 20568.789062 1742490861.3158
MEM 20673.398438 1742490861.4161
MEM 20915.398438 1742490861.5165
MEM 21239.277344 1742490861.6170
MEM 21239.277344 1742490861.7172
MEM 21239.277344 1742490861.8174
MEM 21239.277344 1742490861.9177
MEM 21239.277344 1742490862.0179
MEM 21239.277344 1742490862.1182
MEM 21343.769531 1742490862.2184
MEM 20699.339844 1742490862.3187
MEM 21313.652344 1742490862.4190
MEM 21408.261719 1742490862.5193
MEM 21618.261719 1742490862.6196
MEM 21984.136719 1742490862.7201
MEM 21984.136719 1742490862.8204
MEM 21984.136719 1742490862.9208
MEM 21984.136719 1742490863.0211
MEM 21984.136719 1742490863.1215
MEM 21984.136719 1742490863.2217
MEM 22116.695312 1742490863.3220
MEM 21532.269531 1742490863.4223
MEM 22058.582031 1742490863.5225
MEM 22179.253906 1742490863.6228
MEM 22467.253906 1742490863.7231
MEM 22729.128906 1742490863.8235
MEM 22729.128906 1742490863.9238
MEM 22729.128906 1742490864.0240
MEM 22729.128906 1742490864.1243
MEM 22729.128906 1742490864.2245
MEM 22729.128906 1742490864.3247
MEM 22133.253906 1742490864.4250
MEM 22537.253906 1742490864.5253
MEM 22803.628906 1742490864.6255
MEM 22952.613281 1742490864.7258
MEM 23474.113281 1742490864.8261
MEM 23474.113281 1742490864.9263
MEM 23474.113281 1742490865.0266
MEM 23474.113281 1742490865.1268
MEM 23474.113281 1742490865.2271
MEM 23474.113281 1742490865.3275
MEM 23474.113281 1742490865.4278
MEM 23548.667969 1742490865.5281
MEM 23124.238281 1742490865.6284
MEM 23548.550781 1742490865.7289
MEM 23691.160156 1742490865.8293
MEM 24007.160156 1742490865.9296
MEM 24219.035156 1742490866.0300
MEM 24219.035156 1742490866.1304
MEM 24219.035156 1742490866.2307
MEM 24219.035156 1742490866.3310
MEM 24219.035156 1742490866.4313
MEM 24219.035156 1742490866.5316
MEM 23623.101562 1742490866.6319
MEM 23887.164062 1742490866.7322
MEM 24293.476562 1742490866.8326
MEM 24442.460938 1742490866.9328
MEM 24790.085938 1742490867.0331
MEM 24963.960938 1742490867.1334
MEM 24963.960938 1742490867.2337
MEM 24963.960938 1742490867.3339
MEM 24963.960938 1742490867.4341
MEM 24963.960938 1742490867.5343
MEM 24963.960938 1742490867.6346
MEM 24368.023438 1742490867.7349
MEM 24680.023438 1742490867.8353
MEM 25038.335938 1742490867.9356
MEM 25187.320312 1742490868.0359
MEM 25614.945312 1742490868.1362
MEM 25708.820312 1742490868.2365
MEM 25708.820312 1742490868.3369
MEM 25708.820312 1742490868.4372
MEM 25708.820312 1742490868.5374
MEM 25708.820312 1742490868.6378
MEM 25708.820312 1742490868.7381
MEM 25815.316406 1742490868.8384
MEM 25112.886719 1742490868.9386
MEM 25750.824219 1742490869.0389
MEM 25764.824219 1742490869.1393
MEM 25885.808594 1742490869.2396
MEM 26453.683594 1742490869.3400
MEM 26453.683594 1742490869.4404
MEM 26453.683594 1742490869.5407
MEM 26453.683594 1742490869.6411
MEM 26453.683594 1742490869.7414
MEM 26453.683594 1742490869.8417
MEM 26499.750000 1742490869.9420
MEM 25907.808594 1742490870.0423
MEM 26463.750000 1742490870.1425
MEM 26528.128906 1742490870.2429
MEM 26604.425781 1742490870.3432
MEM 27198.613281 1742490870.4442
MEM 27198.613281 1742490870.5446
MEM 27198.613281 1742490870.6450
MEM 27198.613281 1742490870.7453
MEM 27198.613281 1742490870.8455
MEM 27198.613281 1742490870.9458
MEM 27198.613281 1742490871.0460
MEM 26602.738281 1742490871.1463
MEM 27042.738281 1742490871.2466
MEM 27273.050781 1742490871.3469
MEM 27422.035156 1742490871.4471
MEM 27943.535156 1742490871.5476
MEM 27943.535156 1742490871.6478
MEM 27943.535156 1742490871.7483
MEM 27943.535156 1742490871.8486
MEM 27943.535156 1742490871.9489
MEM 27943.535156 1742490872.0493
MEM 27943.535156 1742490872.1496
MEM 28092.089844 1742490872.2499
MEM 27549.660156 1742490872.3502
MEM 28017.972656 1742490872.4504
MEM 28134.582031 1742490872.5508
MEM 28394.582031 1742490872.6511
MEM 28688.457031 1742490872.7515
MEM 28688.457031 1742490872.8518
MEM 28688.457031 1742490872.9521
MEM 28688.457031 1742490873.0525
MEM 28688.457031 1742490873.1527
MEM 28688.457031 1742490873.2530
MEM 28720.460938 1742490873.3533
MEM 28124.519531 1742490873.4536
MEM 28562.519531 1742490873.5540
MEM 28762.832031 1742490873.6542
MEM 28911.816406 1742490873.7545
MEM 29415.441406 1742490873.8548
MEM 29433.316406 1742490873.9551
MEM 29433.316406 1742490874.0555
MEM 29433.316406 1742490874.1557
MEM 29433.316406 1742490874.2560
MEM 29433.316406 1742490874.3563
MEM 29449.382812 1742490874.4565
MEM 28865.503906 1742490874.5568
MEM 29413.503906 1742490874.6571
MEM 29507.816406 1742490874.7573
MEM 29656.800781 1742490874.8577
MEM 30178.300781 1742490874.9580
MEM 30178.300781 1742490875.0584
MEM 30178.300781 1742490875.1586
MEM 30178.300781 1742490875.2588
MEM 30178.300781 1742490875.3590
MEM 30178.300781 1742490875.4592
MEM 30284.792969 1742490875.5595
MEM 29664.363281 1742490875.6597
MEM 30252.675781 1742490875.7599
MEM 30361.285156 1742490875.8602
MEM 30629.347656 1742490875.9604
MEM 30923.222656 1742490876.0608
MEM 30923.222656 1742490876.1611
MEM 30923.222656 1742490876.2614
MEM 30923.222656 1742490876.3616
MEM 30923.222656 1742490876.4619
MEM 30923.222656 1742490876.5622
MEM 30997.777344 1742490876.6625
MEM 30575.347656 1742490876.7627
MEM 30997.660156 1742490876.8630
MEM 31146.644531 1742490876.9633
MEM 31536.269531 1742490877.0636
MEM 31668.144531 1742490877.1639
MEM 31668.144531 1742490877.2642
MEM 31668.144531 1742490877.3645
MEM 31668.144531 1742490877.4648
MEM 31668.144531 1742490877.5651
MEM 31668.144531 1742490877.6654
MEM 31778.699219 1742490877.7657
MEM 31104.269531 1742490877.8661
MEM 31724.207031 1742490877.9664
MEM 31784.089844 1742490878.0668
MEM 31929.074219 1742490878.1671
MEM 32412.949219 1742490878.2675
MEM 32412.949219 1742490878.3679
MEM 32412.949219 1742490878.4682
MEM 32412.949219 1742490878.5684
MEM 32412.949219 1742490878.6687
MEM 32412.949219 1742490878.7689
MEM 32412.949219 1742490878.8692
MEM 32487.562500 1742490878.9694
MEM 31969.132812 1742490879.0698
MEM 32487.445312 1742490879.1701
MEM 32602.054688 1742490879.2704
MEM 32860.054688 1742490879.3708
MEM 33157.929688 1742490879.4712
MEM 33157.929688 1742490879.5716
MEM 33157.929688 1742490879.6718
MEM 33157.929688 1742490879.7722
MEM 33157.929688 1742490879.8725
MEM 33157.929688 1742490879.9728
MEM 33274.484375 1742490880.0731
MEM 32662.117188 1742490880.1734
MEM 33232.429688 1742490880.2736
MEM 33290.054688 1742490880.3740
MEM 33397.039062 1742490880.4743
MEM 33902.914062 1742490880.5748
MEM 33902.914062 1742490880.6752
MEM 33902.914062 1742490880.7756
MEM 33902.914062 1742490880.8760
MEM 33902.914062 1742490880.9763
MEM 33902.914062 1742490881.0765
MEM 33954.980469 1742490881.1768
MEM 33371.039062 1742490881.2772
MEM 33922.976562 1742490881.3775
MEM 33930.976562 1742490881.4778
MEM 34095.960938 1742490881.5782
MEM 34647.835938 1742490881.6786
MEM 34647.835938 1742490881.7790
MEM 34647.835938 1742490881.8794
MEM 34647.835938 1742490881.9798
MEM 34647.835938 1742490882.0801
MEM 34647.835938 1742490882.1804
MEM 34711.902344 1742490882.2807
MEM 34121.960938 1742490882.3810
MEM 34681.898438 1742490882.4812
MEM 34729.898438 1742490882.5815
MEM 34898.882812 1742490882.6819
MEM 35392.757812 1742490882.7823
MEM 35392.757812 1742490882.8825
MEM 35392.757812 1742490882.9829
MEM 35392.757812 1742490883.0832
MEM 35392.757812 1742490883.1836
MEM 35392.757812 1742490883.2839
MEM 35477.312500 1742490883.3842
MEM 34796.882812 1742490883.4845
MEM 35450.820312 1742490883.5848
MEM 35526.765625 1742490883.6851
MEM 35635.750000 1742490883.7854
MEM 36137.625000 1742490883.8859
MEM 36137.625000 1742490883.9861
MEM 36137.625000 1742490884.0864
MEM 36137.625000 1742490884.1868
MEM 36137.625000 1742490884.2871
MEM 36137.625000 1742490884.3873
MEM 36153.691406 1742490884.4876
MEM 35551.750000 1742490884.5879
MEM 36003.750000 1742490884.6882
MEM 36212.125000 1742490884.7886
MEM 36361.109375 1742490884.8889
MEM 36682.734375 1742490884.9892
MEM 36882.609375 1742490885.0897
MEM 36882.609375 1742490885.1899
MEM 36882.609375 1742490885.2902
MEM 36882.609375 1742490885.3907
MEM 36882.609375 1742490885.4910
MEM 36882.609375 1742490885.5912
MEM 36882.609375 1742490885.6915
MEM 36288.609375 1742490885.7918
MEM 36766.734375 1742490885.8921
MEM 36957.046875 1742490885.9925
MEM 37106.031250 1742490886.0927
MEM 37571.656250 1742490886.1931
MEM 37627.531250 1742490886.2933
MEM 37627.531250 1742490886.3936
MEM 37627.531250 1742490886.4940
MEM 37627.531250 1742490886.5943
MEM 37627.531250 1742490886.6945
MEM 37627.531250 1742490886.7948
MEM 37762.140625 1742490886.8951
MEM 37189.710938 1742490886.9954
MEM 37702.023438 1742490887.0957
MEM 37822.632812 1742490887.1960
MEM 38128.632812 1742490887.2963
MEM 38372.507812 1742490887.3966
MEM 38372.507812 1742490887.4968
MEM 38372.507812 1742490887.5971
MEM 38372.507812 1742490887.6974
MEM 38372.507812 1742490887.7977
MEM 38372.507812 1742490887.8980
MEM 37776.570312 1742490887.9983
MEM 38024.570312 1742490888.0987
MEM 38446.882812 1742490888.1989
MEM 38482.507812 1742490888.2993
MEM 38595.867188 1742490888.3996
MEM 39117.367188 1742490888.5000
MEM 39117.367188 1742490888.6003
MEM 39117.367188 1742490888.7006
MEM 39117.367188 1742490888.8009
MEM 39117.367188 1742490888.9014
MEM 39117.367188 1742490889.0017
MEM 39117.367188 1742490889.1022
MEM 39163.433594 1742490889.2025
MEM 38575.492188 1742490889.3028
MEM 39125.492188 1742490889.4031
MEM 39191.867188 1742490889.5034
MEM 39340.851562 1742490889.6037
MEM 39862.351562 1742490889.7041
MEM 39862.351562 1742490889.8044
MEM 39862.351562 1742490889.9046
MEM 39862.351562 1742490890.0051
MEM 39862.351562 1742490890.1053
MEM 39862.351562 1742490890.2056
MEM 39874.355469 1742490890.3059
MEM 39288.414062 1742490890.4065
MEM 39816.417969 1742490890.5069
MEM 39936.730469 1742490890.6071
MEM 40085.714844 1742490890.7074
MEM 40607.214844 1742490890.8078
MEM 40607.214844 1742490890.9081
MEM 40607.214844 1742490891.0083
MEM 40607.214844 1742490891.1088
MEM 40607.214844 1742490891.2091
MEM 40607.214844 1742490891.3093
MEM 40621.281250 1742490891.4096
MEM 40033.339844 1742490891.5099
MEM 40575.339844 1742490891.6102
MEM 40681.652344 1742490891.7104
MEM 40830.582031 1742490891.8108
MEM 41352.082031 1742490891.9112
MEM 41352.082031 1742490892.0115
MEM 41352.082031 1742490892.1117
MEM 41352.082031 1742490892.2139
MEM 41352.082031 1742490892.3143
MEM 41352.082031 1742490892.4146
MEM 41352.082031 1742490892.5149
MEM 40756.207031 1742490892.6152
MEM 41216.207031 1742490892.7155
MEM 41426.519531 1742490892.8158
MEM 41575.503906 1742490892.9161
MEM 42097.003906 1742490893.0165
MEM 42097.003906 1742490893.1169
MEM 42097.003906 1742490893.2174
MEM 42097.003906 1742490893.3177
MEM 42097.003906 1742490893.4180
MEM 42097.003906 1742490893.5184
MEM 42097.003906 1742490893.6187
MEM 42245.558594 1742490893.7190
MEM 41671.128906 1742490893.8193
MEM 42171.441406 1742490893.9196
MEM 42292.050781 1742490894.0199
MEM 42572.050781 1742490894.1202
